state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
TN,0,0.604,-0.476,0.04976,0.375,"DUNCAN, John J., Jr.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,15455,0,1
NY,0,-0.408,-0.093,0.09648,0.35,"ENGEL, Eliot Lance",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,15603,0,0
NY,0,-0.389,-0.152,0.07465333333333334,0.35,"LOWEY, Nita M.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,15612,0,0
MA,0,-0.417,-0.106,0.062,0.35,"NEAL, Richard Edmund",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,15616,0,0
CA,0,0.626,-0.417,0.05048,0.35,"ROHRABACHER, Dana",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,15621,0,1
FL,0,0.244,-0.225,0.052893333333333334,0.35,"ROS-LEHTINEN, Ileana",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,15634,0,1
CA,0,-0.352,-0.118,0.0756,0.2,"SCHIFF, Adam",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20104,0,0
CA,0,0.476,0.03,0.03272,0.2,"ISSA, Darrell",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20107,0,1
CA,0,-0.343,-0.103,0.046733333333333335,0.2,"DAVIS, Susan A.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20108,0,0
MA,0,-0.343,0.048,0.057986666666666666,0.2,"LYNCH, Stephen F.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20119,0,0
MN,0,-0.419,-0.186,0.09088,0.2,"McCOLLUM, Betty",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20122,0,0
MO,0,0.448,0.162,0.02732,0.2,"GRAVES, Samuel",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20124,0,1
OH,0,0.386,-0.026,0.02552,0.2,"TIBERI, Patrick (Pat)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20130,0,1
PA,0,0.374,0.323,0.021133333333333334,0.2,"SHUSTER, William (Bill)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20134,0,1
RI,0,-0.375,0.114,0.052586666666666664,0.2,"LANGEVIN, James",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20136,0,0
SC,0,0.53,0.16,0.06202666666666667,0.2,"WILSON, Addison Graves (Joe)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20138,0,1
TX,0,0.503,0.366,0.02416,0.2,"CULBERSON, John",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20139,0,1
WA,0,-0.365,0.165,0.04768,0.2,"LARSEN, Richard Ray (Rick)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20145,0,0
MO,0,-0.481,-0.078,0.05538666666666667,0.2,"CLAY, William Lacy, Jr.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20147,0,0
AL,0,0.378,0.379,0.026106666666666667,0.175,"ROGERS, Mike Dennis",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20301,0,1
AZ,0,0.749,0.087,0.035866666666666665,0.175,"FRANKS, Trent",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20304,0,1
AZ,0,-0.598,-0.264,0.14417333333333332,0.175,"GRIJALVA, Raúl M.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20305,0,0
CA,0,0.45,0.223,0.018186666666666667,0.175,"NUNES, Devin",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20307,0,1
CA,0,-0.508,-0.131,0.06362666666666666,0.175,"SÁNCHEZ, Linda T.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20310,0,0
FL,0,0.281,0.16,0.028813333333333333,0.175,"DIAZ-BALART, Mario",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20316,0,1
GA,0,-0.305,0.167,0.04677333333333333,0.175,"SCOTT, David",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20321,0,0
IA,0,0.613,0.171,0.029253333333333333,0.175,"KING, Steve",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20325,0,1
MD,0,-0.299,0.12,0.041986666666666665,0.175,"RUPPERSBERGER, C. A. (Dutch)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20329,0,0
NM,0,0.472,0.064,0.02304,0.15,"PEARCE, Stevan",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20337,0,1
NC,0,-0.404,0.184,0.041306666666666665,0.175,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20340,0,0
OH,0,0.265,0.259,0.02828,0.175,"TURNER, Michael R.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20342,0,1
OH,0,-0.402,0.208,0.062106666666666664,0.175,"RYAN, Timothy J.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20343,0,0
OK,0,0.323,0.411,0.04322666666666666,0.175,"COLE, Tom",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20344,0,1
PA,0,0.258,0.198,0.02312,0.175,"MURPHY, Timothy",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20346,0,1
TN,0,0.632,0.14,0.06286666666666667,0.175,"BLACKBURN, Marsha",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20351,0,1
TX,0,0.703,0.04,0.020613333333333334,0.175,"HENSARLING, Jeb",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20352,0,1
TX,0,0.565,-0.164,0.034466666666666666,0.175,"BURGESS, Michael C.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20355,0,1
TX,0,0.487,0.547,0.0304,0.175,"CARTER, John R.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20356,0,1
UT,0,0.537,0.105,0.026653333333333334,0.175,"BISHOP, Robert (Rob)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20357,0,1
CA,0,-0.199,0.448,0.05110666666666667,0.15,"COSTA, Jim",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20501,0,0
FL,0,-0.414,0.102,0.057506666666666664,0.15,"WASSERMAN SCHULTZ, Debbie",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20504,0,0
NE,0,0.304,-0.061,0.023,0.15,"FORTENBERRY, Jeff",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20518,0,1
NY,0,-0.348,-0.032,0.04748,0.15,"HIGGINS, Brian",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20519,0,0
NC,0,0.624,0.174,0.02308,0.15,"FOXX, Virginia Ann",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20521,0,1
NC,0,0.524,0.156,0.019826666666666666,0.15,"McHENRY, Patrick T.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20522,0,1
PA,0,0.244,-0.085,0.018853333333333333,0.15,"DENT, Charles W.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20526,0,1
TX,0,0.644,-0.406,0.032106666666666665,0.15,"GOHMERT, Louie",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20527,0,1
TX,0,0.594,-0.029,0.03232,0.15,"POE, Ted",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20528,0,1
TX,0,-0.447,0.262,0.05142666666666667,0.15,"GREEN, Al",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20529,0,0
TX,0,0.41,0.176,0.04252,0.15,"McCAUL, Michael T.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20530,0,1
TX,0,0.593,0.367,0.027186666666666668,0.15,"CONAWAY, K. Michael",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20531,0,1
TX,0,0.6,0.154,0.029746666666666668,0.15,"MARCHANT, Kenny",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20532,0,1
TX,0,-0.225,0.639,0.03269333333333333,0.15,"CUELLAR, Henry",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20533,0,0
WA,0,0.436,0.098,0.03198666666666666,0.15,"McMORRIS RODGERS, Cathy",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20535,0,1
WA,0,0.224,-0.146,0.017426666666666667,0.15,"REICHERT, David G.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20536,0,1
WI,0,-0.522,-0.27,0.08068,0.15,"MOORE, Gwendolynne S. (Gwen)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20537,0,0
CA,0,-0.434,-0.143,0.058506666666666665,0.15,"MATSUI, Doris",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20538,0,0
NJ,0,-0.404,0.098,0.05176,0.15,"SIRES, Albio",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20542,0,0
CA,0,-0.263,-0.159,0.03872,0.125,"McNERNEY, Jerry",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20702,0,0
CA,0,0.453,0.233,0.008373333333333333,0.125,"MCCARTHY, Kevin",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20703,0,1
CO,0,0.665,0.257,0.04032,0.125,"LAMBORN, Doug",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20704,0,1
CO,0,-0.282,0.072,0.03341333333333334,0.125,"PERLMUTTER, Ed",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20705,0,0
CT,0,-0.337,0.04,0.04818666666666667,0.125,"COURTNEY, Joe",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20706,0,0
FL,0,-0.436,0.072,0.047613333333333334,0.125,"CASTOR, Kathy",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20708,0,0
GA,0,-0.477,-0.053,0.07717333333333333,0.125,"JOHNSON, Hank",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20712,0,0
IL,0,0.429,0.018,0.01796,0.125,"ROSKAM, Peter",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20715,0,1
IA,0,-0.276,-0.027,0.03661333333333333,0.125,"LOEBSACK, Dave",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20720,0,0
KY,0,-0.378,-0.275,0.0326,0.125,"YARMUTH, John",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20723,0,0
MD,0,-0.466,-0.078,0.030013333333333333,0.125,"SARBANES, John",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20724,0,0
MI,0,0.499,0.163,0.027733333333333332,0.1,"WALBERG, Tim",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20725,0,1
MN,0,-0.275,0.131,0.02684,0.125,"WALZ, Tim",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20726,0,0
MN,0,-0.537,-0.58,0.04952,0.125,"ELLISON, Keith",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20727,0,0
NE,0,0.51,0.254,0.02296,0.125,"SMITH, Adrian",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20729,0,1
NH,0,-0.315,-0.131,0.03153333333333333,0.075,"SHEA-PORTER, Carol",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20731,0,0
NY,0,-0.608,-0.262,0.0766,0.125,"CLARKE, Yvette Diane",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20733,0,0
OH,0,0.712,-0.184,0.017546666666666665,0.125,"JORDAN, Jim",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20738,0,1
TN,0,-0.39,-0.294,0.11009333333333333,0.125,"COHEN, Stephen",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20748,0,0
IL,0,-0.238,-0.226,0.03374666666666667,0.1,"FOSTER, Bill",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20749,0,0
VT,0,-0.404,-0.398,0.07,0.125,"WELCH, Peter",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20750,0,0
MA,0,-0.396,-0.199,0.02272,0.125,"TSONGAS, Nicola S. (Niki)",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20754,0,0
OH,0,0.509,0.286,0.030746666666666665,0.125,"LATTA, Robert E.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20755,0,1
VA,0,0.448,0.021,0.037173333333333336,0.125,"WITTMAN, Robert J.",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20756,0,1
IN,0,-0.437,0.031,0.08033333333333334,0.125,"CARSON, André",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20757,0,0
FL,0,0.423,-0.032,0.0394,0.125,"BILIRAKIS, Gus",-0.384,0.923,0.0,0.0,S84,To provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces,Passed,,58,20758,0,1
