state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
OK,1,0.552,0.045,0.07286666666666666,0.425,"INHOFE, James Mountain",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,15424,0,1
AR,1,0.427,0.338,0.05553333333333333,0.225,"BOOZMAN, John",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,20101,0,1
WV,1,0.284,0.143,0.05162666666666667,0.225,"CAPITO, Shelley Moore",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,20146,0,1
MD,1,-0.397,-0.226,0.08808,0.2,"VAN HOLLEN, Christopher",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,20330,0,0
TN,1,0.632,0.14,0.06286666666666667,0.2,"BLACKBURN, Marsha",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,20351,0,1
CT,1,-0.286,-0.255,0.04473333333333333,0.15,"MURPHY, Christopher",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,20707,0,0
HI,1,-0.514,-0.092,0.06545333333333334,0.15,"HIRONO, Mazie",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,20713,0,0
NY,1,-0.45,-0.315,0.06709333333333334,0.175,"GILLIBRAND, Kirsten",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,20735,0,0
LA,1,0.463,-0.047,0.032306666666666664,0.125,"CASSIDY, Bill",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,20919,0,1
MI,1,-0.249,-0.185,0.0462,0.125,"PETERS, Gary C.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,20923,0,0
NM,1,-0.333,-0.005,0.04209333333333334,0.125,"HEINRICH, Martin",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,20930,0,0
CO,1,0.444,-0.029,0.018106666666666667,0.1,"GARDNER, Cory",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21112,0,1
IN,1,0.438,-0.022,0.027333333333333334,0.1,"YOUNG, Todd",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21133,0,1
OK,1,0.591,0.147,0.03068,0.1,"LANKFORD, James",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21166,0,1
SC,1,0.629,0.022,0.024626666666666668,0.1,"SCOTT, Tim",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21173,0,1
AZ,1,-0.105,0.076,0.0324,0.075,"SINEMA, Kyrsten",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21300,0,0
AR,1,0.579,0.195,0.025173333333333332,0.075,"COTTON, Tom",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21301,0,1
IL,1,-0.344,0.061,0.041093333333333336,0.075,"DUCKWORTH, Tammy",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21325,0,0
MT,1,0.589,-0.024,0.03208,0.075,"DAINES, Steve",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21338,0,1
ND,1,0.398,0.368,0.04284,0.075,"CRAMER, Kevin",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21350,0,1
AZ,1,0.345,0.027,0.010706666666666666,0.05,"McSALLY, Martha",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21501,0,1
NV,1,-0.287,0.321,0.03254666666666667,0.025,"ROSEN, Jacklyn Sheryl",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,21743,0,0
RI,1,-0.361,-0.16,0.06509333333333334,0.35,"REED, John F. (Jack)",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,29142,0,0
VT,1,-0.544,-0.427,0.10338666666666667,0.35,"SANDERS, Bernard",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,29147,1,1
ID,1,0.505,0.291,0.05793333333333334,0.325,"CRAPO, Michael Dean",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29345,0,1
NJ,1,-0.366,-0.126,0.07604,0.35,"MENENDEZ, Robert",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29373,0,0
OH,1,0.371,-0.208,0.034866666666666664,0.275,"PORTMAN, Robert Jones (Rob)",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29386,0,1
OH,1,-0.425,-0.097,0.10797333333333334,0.325,"BROWN, Sherrod",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,29389,0,0
MS,1,0.377,0.34,0.05909333333333333,0.325,"WICKER, Roger F.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29534,0,1
NC,1,0.435,-0.07,0.04084,0.3,"BURR, Richard M.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29548,0,1
SC,1,0.367,-0.272,0.04776,0.3,"GRAHAM, Lindsey O.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29566,0,1
KS,1,0.414,0.22,0.05044,0.275,"MORAN, Jerry",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29722,0,1
MI,1,-0.343,-0.019,0.07248,0.275,"STABENOW, Deborah Ann",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29732,0,0
MO,1,0.398,0.18,0.047306666666666664,0.275,"BLUNT, Roy",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29735,0,1
SD,1,0.432,0.227,0.0372,0.25,"THUNE, John",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29754,0,1
GA,1,0.402,-0.011,0.044866666666666666,0.25,"ISAKSON, Johnny",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29909,0,1
NM,1,-0.453,0.161,0.04430666666666667,0.25,"UDALL, Thomas (Tom)",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,29924,0,0
PA,1,0.624,-0.378,0.02044,0.175,"TOOMEY, Patrick Joseph",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,29935,0,1
WI,1,-0.487,-0.127,0.08949333333333333,0.25,"BALDWIN, Tammy",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,29940,0,0
WA,1,-0.307,-0.402,0.05569333333333333,0.25,"CANTWELL, Maria E.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,39310,0,0
AK,1,0.203,-0.304,0.04718666666666667,0.225,"MURKOWSKI, Lisa",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40300,0,1
TN,1,0.324,-0.176,0.023453333333333333,0.2,"ALEXANDER, Lamar",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40304,0,1
TX,1,0.47,-0.061,0.05296,0.225,"CORNYN, John",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40305,0,1
MN,1,-0.279,-0.326,0.07246666666666667,0.15,"KLOBUCHAR, Amy",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40700,0,0
MT,1,-0.213,0.153,0.04132,0.15,"TESTER, Jon",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40702,0,0
PA,1,-0.313,0.166,0.05554666666666667,0.15,"CASEY, Robert (Bob), Jr.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40703,0,0
RI,1,-0.353,-0.109,0.06324,0.15,"WHITEHOUSE, Sheldon",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40704,0,0
WY,1,0.54,0.194,0.031906666666666667,0.15,"BARRASSO, John A.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40707,0,1
ID,1,0.551,0.384,0.037013333333333336,0.125,"RISCH, James",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40902,0,1
NH,1,-0.223,-0.138,0.05512,0.125,"SHAHEEN, Jeanne",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,40906,0,0
OR,1,-0.453,-0.727,0.06256,0.125,"MERKLEY, Jeff",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,40908,0,0
VA,1,-0.211,-0.042,0.03244,0.125,"WARNER, Mark",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40909,0,0
CO,1,-0.24,-0.184,0.041306666666666665,0.125,"BENNET, Michael F.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40910,0,0
WV,1,-0.057,0.4,0.025346666666666667,0.125,"MANCHIN, Joe, III",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40915,0,0
DE,1,-0.238,-0.217,0.052373333333333334,0.125,"COONS, Christopher A.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,40916,0,0
CT,1,-0.434,-0.157,0.07941333333333334,0.1,"BLUMENTHAL, Richard",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41101,0,0
FL,1,0.616,-0.184,0.04414666666666667,0.1,"RUBIO, Marco",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41102,0,1
KY,1,0.891,-0.454,0.01468,0.1,"PAUL, Rand",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,41104,0,1
ND,1,0.4,0.45,0.02644,0.1,"HOEVEN, John",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41107,0,1
UT,1,0.891,-0.454,0.02288,0.1,"LEE, Mike",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41110,0,1
WI,1,0.641,-0.139,0.017573333333333333,0.1,"JOHNSON, Ron",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41111,0,1
HI,1,-0.449,-0.113,0.02984,0.1,"SCHATZ, Brian Emanuel",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,41112,0,0
ME,1,-0.167,-0.19,0.04034666666666667,0.075,"KING, Angus Stanley, Jr.",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41300,1,1
MA,1,-0.744,-0.37,0.05617333333333333,0.075,"WARREN, Elizabeth",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,0,16,41301,0,0
NE,1,0.46,0.334,0.020426666666666666,0.075,"FISCHER, Debra (Deb)",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41302,0,1
TX,1,0.78,-0.176,0.026813333333333335,0.075,"CRUZ, Rafael Edward (Ted)",-0.583,0.812,0.0,0.022429906542056073,S1,"A bill to make improvements to certain defense and security assistance provisions and to authorize the appropriation of funds to Israel, to reauthorize the United States-Jordan Defense Cooperation Act of 2015, and to halt the wholesale slaughter of the Syrian people, and for other purposes.",Bill Passed,1,16,41304,0,1
