state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
MN,0,-0.553,0.304,0.08076,0.375,"OBERSTAR, James Louis",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14265,0,0
CA,0,-0.473,-0.343,0.10969333333333334,0.375,"WAXMAN, Henry Arnold",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14280,0,0
TX,0,0.863,-0.505,0.04237333333333333,0.2,"PAUL, Ronald Ernest",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14290,0,1
WA,0,-0.312,0.11,0.04308,0.35,"DICKS, Norman DeValois",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14413,0,0
MI,0,-0.385,0.011,0.09432,0.35,"KILDEE, Dale Edward",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14430,0,0
IA,0,0.141,-0.79,0.04738666666666667,0.35,"LEACH, James Albert Smith",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14432,0,1
MA,0,-0.517,-0.47,0.13353333333333334,0.35,"MARKEY, Edward John",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14435,0,0
WV,0,-0.306,0.45,0.08714666666666666,0.35,"RAHALL, Nick Joe, II",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14448,0,0
MO,0,-0.172,0.724,0.046386666666666666,0.35,"SKELTON, Isaac Newton, IV (Ike)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14451,0,0
CA,0,0.348,-0.101,0.03892,0.325,"LEWIS, Charles Jeremy (Jerry)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14644,0,1
CA,0,0.497,-0.054,0.0278,0.125,"LUNGREN, Daniel Edward",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14647,0,1
MN,0,-0.516,-0.317,0.04492,0.325,"SABO, Martin Olav",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14656,0,0
WI,0,0.638,-0.579,0.05232,0.325,"SENSENBRENNER, Frank James, Jr.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14657,0,1
CA,0,0.371,-0.277,0.02196,0.325,"THOMAS, William Marshall",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14669,0,1
WI,0,0.379,-0.367,0.047746666666666666,0.325,"PETRI, Thomas Evert",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14675,0,1
CA,0,0.478,-0.084,0.03238666666666667,0.3,"DREIER, David Timothy",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14813,0,1
MA,0,-0.499,-0.534,0.13677333333333333,0.3,"FRANK, Barney",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14824,0,0
CA,0,0.47,0.02,0.0396,0.3,"HUNTER, Duncan Lee",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14835,0,1
CA,0,-0.376,-0.033,0.08654666666666666,0.3,"LANTOS, Thomas Peter",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14837,0,0
KY,0,0.333,0.153,0.03849333333333333,0.3,"ROGERS, Harold Dallas (Hal)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14854,0,1
FL,0,0.3,-0.142,0.037333333333333336,0.3,"SHAW, Eugene Clay, Jr.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14860,0,1
NJ,0,0.182,-0.173,0.10092,0.3,"SMITH, Christopher Henry",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14863,0,1
VA,0,0.284,-0.213,0.07484,0.3,"WOLF, Frank Rudolph",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14869,0,1
MD,0,-0.381,0.122,0.05404,0.3,"HOYER, Steny Hamilton",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,14873,0,0
OH,0,0.382,-0.093,0.03496,0.3,"OXLEY, Michael Garver",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,14875,0,1
NY,0,-0.429,-0.165,0.09408,0.275,"ACKERMAN, Gary Leonard",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15000,0,0
CA,0,-0.404,-0.286,0.09348,0.275,"BERMAN, Howard Lawrence",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15005,0,0
FL,0,0.382,-0.219,0.04272,0.275,"BILIRAKIS, Michael",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15006,0,1
NY,0,0.103,-0.718,0.050973333333333336,0.275,"BOEHLERT, Sherwood Louis",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15007,0,1
VA,0,-0.265,0.189,0.0558,0.275,"BOUCHER, Frederick C.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15010,0,0
IN,0,0.585,-0.026,0.08181333333333334,0.275,"BURTON, Danny Lee",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15014,0,1
TN,0,-0.164,-0.033,0.0488,0.175,"COOPER, James Hayes Shofner",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15019,0,0
IL,0,-0.454,-0.181,0.09166666666666666,0.275,"EVANS, Lane Allen",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15023,0,0
CT,0,0.122,-0.513,0.04837333333333333,0.275,"JOHNSON, Nancy Lee",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15028,0,1
OH,0,-0.342,0.132,0.13537333333333335,0.275,"KAPTUR, Marcia Carolyn (Marcy)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15029,0,0
MI,0,-0.379,-0.091,0.07324,0.275,"LEVIN, Sander Martin",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15033,0,0
TX,0,-0.272,0.712,0.043346666666666665,0.275,"ORTIZ, Solomon P.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15049,0,0
NY,0,-0.569,-0.516,0.10594666666666666,0.275,"OWENS, Major Robert Odell",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15050,0,0
SC,0,-0.256,0.255,0.04090666666666667,0.275,"SPRATT, John McKee, Jr.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15064,0,0
NY,0,-0.519,-0.132,0.13021333333333332,0.275,"TOWNS, Edolphus",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15072,0,0
WV,0,-0.292,0.657,0.027933333333333334,0.275,"MOLLOHAN, Alan Bowlby",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15083,0,0
TX,0,0.528,0.047,0.03748,0.25,"BARTON, Joe Linus",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15085,0,1
NC,0,0.52,-0.081,0.0454,0.25,"COBLE, Howard",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15092,0,1
TX,0,0.593,0.059,0.02628,0.25,"DeLAY, Thomas Dale",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15094,0,1
TN,0,-0.204,0.286,0.0586,0.25,"GORDON, Barton Jennings",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15100,0,0
PA,0,-0.303,0.364,0.03405333333333333,0.25,"KANJORSKI, Paul E.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15104,0,0
AZ,0,0.351,-0.534,0.0294,0.25,"KOLBE, James Thomas",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15105,0,1
NJ,0,0.238,-0.378,0.050453333333333336,0.25,"SAXTON, Hugh James",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15112,0,1
IN,0,-0.402,0.244,0.031626666666666664,0.25,"VISCLOSKY, Peter",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15124,0,0
HI,0,-0.432,-0.026,0.05789333333333333,0.2,"ABERCROMBIE, Neil",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15245,0,0
MD,0,-0.32,-0.224,0.08349333333333334,0.225,"CARDIN, Benjamin Louis",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15408,0,0
OR,0,-0.427,-0.002,0.10810666666666667,0.225,"DeFAZIO, Peter Anthony",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15410,0,0
CA,0,0.402,-0.1,0.04357333333333333,0.225,"GALLEGLY, Elton W.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15413,0,1
IL,0,0.443,-0.122,0.024866666666666665,0.225,"HASTERT, John Dennis",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15417,0,1
CO,0,0.591,0.13,0.024226666666666667,0.225,"HEFLEY, Joel M.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15419,0,1
CA,0,0.551,0.117,0.0462,0.225,"HERGER, Walter William (Wally)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15420,0,1
GA,0,-0.589,-0.221,0.10930666666666666,0.225,"LEWIS, John R.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15431,0,0
NC,0,-0.343,-0.03,0.07106666666666667,0.2,"PRICE, David Eugene",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15438,0,0
NY,0,-0.465,-0.104,0.08998666666666667,0.225,"SLAUGHTER, Louise McIntosh",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15444,0,0
TX,0,0.425,0.061,0.045226666666666665,0.225,"SMITH, Lamar Seeligson",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15445,0,1
MI,0,0.32,-0.355,0.05846666666666667,0.225,"UPTON, Frederick Stephen",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15446,0,1
PA,0,0.232,-0.324,0.03436,0.225,"WELDON, Wayne Curtis (Curt)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15447,0,1
CA,0,-0.489,-0.179,0.06732,0.225,"PELOSI, Nancy",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15448,0,0
CT,0,0.129,-0.992,0.06352,0.225,"SHAYS, Christopher H.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15449,0,1
LA,0,0.362,0.08,0.021706666666666666,0.225,"McCRERY, James O., III",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15451,0,1
IL,0,-0.317,0.657,0.04330666666666667,0.225,"COSTELLO, Jerry Francis",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15453,0,0
NJ,0,-0.402,-0.162,0.08861333333333334,0.225,"PALLONE, Frank, Jr.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15454,0,0
TN,0,0.604,-0.476,0.04976,0.225,"DUNCAN, John J., Jr.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15455,0,1
CA,0,0.54,-0.236,0.026546666666666666,0.2,"COX, Charles Christopher",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15601,0,1
NY,0,-0.408,-0.093,0.09648,0.2,"ENGEL, Eliot Lance",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15603,0,0
OH,0,0.254,0.106,0.026973333333333332,0.2,"GILLMOR, Paul Eugene",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15604,0,1
NY,0,-0.389,-0.152,0.07465333333333334,0.2,"LOWEY, Nita M.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15612,0,0
WA,0,-0.666,-0.197,0.09621333333333333,0.2,"McDERMOTT, James A.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15613,0,0
NY,0,-0.369,0.369,0.06408,0.2,"McNULTY, Michael Robert",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15614,0,0
MA,0,-0.417,-0.106,0.062,0.2,"NEAL, Richard Edmund",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15616,0,0
NJ,0,-0.592,-0.547,0.08458666666666667,0.2,"PAYNE, Donald Milford",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,15619,0,0
CA,0,0.626,-0.417,0.05048,0.2,"ROHRABACHER, Dana",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15621,0,1
FL,0,0.554,-0.075,0.03468,0.2,"STEARNS, Clifford Bundy",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15627,0,1
TN,0,-0.182,0.648,0.022426666666666668,0.2,"TANNER, John S.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15628,0,0
NY,0,0.208,-0.19,0.04872,0.2,"WALSH, James T.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15630,0,1
FL,0,0.244,-0.225,0.052893333333333334,0.2,"ROS-LEHTINEN, Ileana",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15634,0,1
MS,0,-0.045,0.893,0.024946666666666666,0.2,"TAYLOR, Gary Eugene (Gene)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,15637,0,0
AZ,0,0.855,-0.518,0.020373333333333334,0.05,"FLAKE, Jeff",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20100,0,1
AR,0,0.427,0.338,0.05553333333333333,0.05,"BOOZMAN, John",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20101,0,1
AR,0,-0.201,0.89,0.02656,0.05,"ROSS, Michael Avery",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20102,0,0
CA,0,-0.529,-0.482,0.06584,0.05,"HONDA, Mike",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20103,0,0
CA,0,-0.352,-0.118,0.0756,0.05,"SCHIFF, Adam",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20104,0,0
CA,0,-0.508,-0.312,0.024466666666666668,0.05,"SOLIS, Hilda L.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20105,0,0
CA,0,-0.531,-0.351,0.031093333333333334,0.05,"WATSON, Diane Edith",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20106,0,0
CA,0,0.476,0.03,0.03272,0.05,"ISSA, Darrell",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20107,0,1
CA,0,-0.343,-0.103,0.046733333333333335,0.05,"DAVIS, Susan A.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20108,0,0
CT,0,0.171,-0.566,0.01628,0.05,"SIMMONS, Robert (Rob)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20109,0,1
FL,0,0.633,0.155,0.03713333333333333,0.05,"MILLER, Jefferson B. (Jeff)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20110,0,1
FL,0,0.333,0.337,0.015546666666666667,0.05,"CRENSHAW, Ander",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20111,0,1
FL,0,0.458,-0.068,0.009173333333333334,0.05,"KELLER, Richard (Ric)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20112,0,1
FL,0,0.414,0.14,0.014,0.05,"PUTNAM, Adam",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20113,0,1
ID,0,0.692,0.057,0.01068,0.05,"OTTER, C. L. (Butch)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20114,0,1
IL,0,0.274,-0.647,0.033,0.05,"KIRK, Mark Steven",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20115,0,1
IL,0,0.264,-0.52,0.01372,0.05,"JOHNSON, Timothy V.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20116,0,1
IN,0,0.655,0.088,0.022093333333333333,0.05,"PENCE, Mike",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20117,0,1
MA,0,-0.343,0.048,0.057986666666666666,0.05,"LYNCH, Stephen F.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20119,0,0
MI,0,0.4,0.098,0.019506666666666665,0.05,"ROGERS, Mike",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20120,0,1
MN,0,0.409,0.304,0.00904,0.05,"KENNEDY, Mark",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20121,0,1
MN,0,-0.419,-0.186,0.09088,0.05,"McCOLLUM, Betty",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20122,0,0
MO,0,0.612,0.235,0.021066666666666668,0.05,"AKIN, W. Todd",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20123,0,1
MO,0,0.448,0.162,0.02732,0.05,"GRAVES, Samuel",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20124,0,1
MT,0,0.337,0.244,0.01592,0.05,"REHBERG, Denny",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20125,0,1
NE,0,0.299,0.025,0.00756,0.05,"OSBORNE, Thomas",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20126,0,1
NJ,0,0.244,-0.404,0.010333333333333333,0.05,"FERGUSON, Michael",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20127,0,1
NY,0,-0.334,-0.051,0.044013333333333335,0.05,"ISRAEL, Steve",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20129,0,0
OH,0,0.386,-0.026,0.02552,0.05,"TIBERI, Patrick (Pat)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20130,0,1
OK,0,0.513,0.173,0.012893333333333333,0.05,"SULLIVAN, John",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20131,0,1
PA,0,0.39,0.155,0.014586666666666666,0.05,"HART, Melissa A.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20133,0,1
PA,0,0.374,0.323,0.021133333333333334,0.05,"SHUSTER, William (Bill)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20134,0,1
PA,0,0.252,-0.15,0.03416,0.05,"PLATTS, Todd",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20135,0,1
RI,0,-0.375,0.114,0.052586666666666664,0.05,"LANGEVIN, James",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20136,0,0
SC,0,0.367,0.24,0.018226666666666665,0.05,"BROWN, Henry Edward, Jr.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20137,0,1
SC,0,0.53,0.16,0.06202666666666667,0.05,"WILSON, Addison Graves (Joe)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20138,0,1
TX,0,0.503,0.366,0.02416,0.05,"CULBERSON, John",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20139,0,1
UT,0,-0.115,0.546,0.01964,0.05,"MATHESON, James David (Jim)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20140,0,0
VA,0,0.426,0.173,0.016426666666666666,0.05,"DAVIS, Jo Ann",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20141,0,1
VA,0,0.407,0.218,0.026146666666666665,0.05,"FORBES, J. Randy",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20143,0,1
VA,0,0.518,0.191,0.0154,0.05,"CANTOR, Eric",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20144,0,1
WA,0,-0.365,0.165,0.04768,0.05,"LARSEN, Richard Ray (Rick)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20145,0,0
WV,0,0.284,0.143,0.05162666666666667,0.05,"CAPITO, Shelley Moore",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20146,0,1
MO,0,-0.481,-0.078,0.05538666666666667,0.05,"CLAY, William Lacy, Jr.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20147,0,0
AL,0,0.367,0.513,0.013306666666666666,0.025,"BONNER, Jr., Josiah Robins (Jo)",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20300,0,1
AL,0,0.378,0.379,0.026106666666666667,0.025,"ROGERS, Mike Dennis",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20301,0,1
AL,0,-0.27,0.454,0.013573333333333333,0.025,"DAVIS, Artur",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20302,0,0
AZ,0,0.265,0.199,0.009266666666666666,0.025,"RENZI, Rick",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20303,0,1
AZ,0,0.749,0.087,0.035866666666666665,0.025,"FRANKS, Trent",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,1,37,20304,0,1
AZ,0,-0.598,-0.264,0.14417333333333332,0.025,"GRIJALVA, Raúl M.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20305,0,0
CA,0,-0.262,0.609,0.018266666666666667,0.025,"CARDOZA, Dennis A.",-0.252,0.042,0.014953271028037384,0.04672897196261682,S5,Class Action Fairness Act,Passed,0,37,20306,0,0
