state_abbrev,chamber,nominate_dim1,nominate_dim2,pieces_cosponsored,num_congresses,bioname,nominate_mid_1,nominate_mid_2,dem_cosponsors,rep_cosponsors,bill_number,vote_desc,vote_result,vote,rollnumber,icpsr,party_code_1,party_code_2
NJ,0,0.688,-0.243,0.02312,0.15,"GARRETT, Scott",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20336,0,1
NM,0,0.472,0.064,0.02304,0.125,"PEARCE, Stevan",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20337,0,1
NC,0,-0.404,0.184,0.041306666666666665,0.15,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20340,0,0
OH,0,0.265,0.259,0.02828,0.15,"TURNER, Michael R.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20342,0,1
OH,0,-0.402,0.208,0.062106666666666664,0.15,"RYAN, Timothy J.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20343,0,0
OK,0,0.323,0.411,0.04322666666666666,0.15,"COLE, Tom",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20344,0,1
PA,0,0.258,0.198,0.02312,0.15,"MURPHY, Timothy",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20346,0,1
TN,0,0.632,0.14,0.06286666666666667,0.15,"BLACKBURN, Marsha",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20351,0,1
TX,0,0.703,0.04,0.020613333333333334,0.15,"HENSARLING, Jeb",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20352,0,1
TX,0,0.628,0.322,0.021946666666666666,0.15,"NEUGEBAUER, Randy",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20353,0,1
TX,0,0.565,-0.164,0.034466666666666666,0.15,"BURGESS, Michael C.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20355,0,1
UT,0,0.537,0.105,0.026653333333333334,0.15,"BISHOP, Robert (Rob)",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20357,0,1
FL,0,-0.414,0.102,0.057506666666666664,0.125,"WASSERMAN SCHULTZ, Debbie",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20504,0,0
GA,0,0.644,-0.073,0.015573333333333333,0.125,"PRICE, Tom",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20505,0,1
GA,0,0.672,0.189,0.024973333333333333,0.125,"WESTMORELAND, Lynn A.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20506,0,1
IL,0,-0.227,0.176,0.03562666666666667,0.125,"LIPINSKI, Daniel",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20508,0,0
LA,0,0.392,0.308,0.02152,0.125,"BOUSTANY, Charles W.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20514,0,1
MO,0,-0.453,-0.001,0.05568,0.125,"CLEAVER, Emanuel, II",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20517,0,0
NE,0,0.304,-0.061,0.023,0.125,"FORTENBERRY, Jeff",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20518,0,1
NC,0,0.624,0.174,0.02308,0.125,"FOXX, Virginia Ann",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20521,0,1
NC,0,0.524,0.156,0.019826666666666666,0.125,"McHENRY, Patrick T.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20522,0,1
PA,0,0.202,-0.186,0.0158,0.075,"FITZPATRICK, Michael G.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20524,0,1
PA,0,0.244,-0.085,0.018853333333333333,0.125,"DENT, Charles W.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20526,0,1
TX,0,0.644,-0.406,0.032106666666666665,0.125,"GOHMERT, Louie",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20527,0,1
TX,0,0.594,-0.029,0.03232,0.125,"POE, Ted",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20528,0,1
TX,0,-0.447,0.262,0.05142666666666667,0.125,"GREEN, Al",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20529,0,0
TX,0,0.41,0.176,0.04252,0.125,"McCAUL, Michael T.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20530,0,1
TX,0,0.593,0.367,0.027186666666666668,0.125,"CONAWAY, K. Michael",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20531,0,1
TX,0,0.6,0.154,0.029746666666666668,0.125,"MARCHANT, Kenny",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20532,0,1
TX,0,-0.225,0.639,0.03269333333333333,0.125,"CUELLAR, Henry",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20533,0,0
WA,0,0.436,0.098,0.03198666666666666,0.125,"McMORRIS RODGERS, Cathy",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20535,0,1
WA,0,0.224,-0.146,0.017426666666666667,0.125,"REICHERT, David G.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20536,0,1
WI,0,-0.522,-0.27,0.08068,0.125,"MOORE, Gwendolynne S. (Gwen)",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20537,0,0
CA,0,-0.434,-0.143,0.058506666666666665,0.125,"MATSUI, Doris",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20538,0,0
NJ,0,-0.404,0.098,0.05176,0.125,"SIRES, Albio",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20542,0,0
CA,0,-0.263,-0.159,0.03872,0.1,"McNERNEY, Jerry",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20702,0,0
CA,0,0.453,0.233,0.008373333333333333,0.1,"MCCARTHY, Kevin",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20703,0,1
CO,0,0.665,0.257,0.04032,0.1,"LAMBORN, Doug",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20704,0,1
CO,0,-0.282,0.072,0.03341333333333334,0.1,"PERLMUTTER, Ed",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20705,0,0
CT,0,-0.337,0.04,0.04818666666666667,0.1,"COURTNEY, Joe",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20706,0,0
FL,0,-0.436,0.072,0.047613333333333334,0.1,"CASTOR, Kathy",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20708,0,0
FL,0,0.361,-0.081,0.024746666666666667,0.1,"BUCHANAN, Vernon G.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20709,0,1
GA,0,-0.477,-0.053,0.07717333333333333,0.1,"JOHNSON, Hank",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20712,0,0
IL,0,0.429,0.018,0.01796,0.1,"ROSKAM, Peter",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20715,0,1
IA,0,-0.276,-0.027,0.03661333333333333,0.1,"LOEBSACK, Dave",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20720,0,0
KY,0,-0.378,-0.275,0.0326,0.1,"YARMUTH, John",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20723,0,0
MD,0,-0.466,-0.078,0.030013333333333333,0.1,"SARBANES, John",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20724,0,0
MI,0,0.499,0.163,0.027733333333333332,0.075,"WALBERG, Tim",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20725,0,1
MN,0,-0.275,0.131,0.02684,0.1,"WALZ, Tim",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20726,0,0
MN,0,-0.537,-0.58,0.04952,0.1,"ELLISON, Keith",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20727,0,0
NE,0,0.51,0.254,0.02296,0.1,"SMITH, Adrian",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20729,0,1
NY,0,-0.608,-0.262,0.0766,0.1,"CLARKE, Yvette Diane",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20733,0,0
OH,0,0.712,-0.184,0.017546666666666665,0.1,"JORDAN, Jim",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20738,0,1
TN,0,-0.39,-0.294,0.11009333333333333,0.1,"COHEN, Stephen",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20748,0,0
IL,0,-0.238,-0.226,0.03374666666666667,0.075,"FOSTER, Bill",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20749,0,0
VT,0,-0.404,-0.398,0.07,0.1,"WELCH, Peter",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20750,0,0
MA,0,-0.396,-0.199,0.02272,0.1,"TSONGAS, Nicola S. (Niki)",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20754,0,0
OH,0,0.509,0.286,0.030746666666666665,0.1,"LATTA, Robert E.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20755,0,1
VA,0,0.448,0.021,0.037173333333333336,0.1,"WITTMAN, Robert J.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20756,0,1
IN,0,-0.437,0.031,0.08033333333333334,0.1,"CARSON, André",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20757,0,0
FL,0,0.423,-0.032,0.0394,0.1,"BILIRAKIS, Gus",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20758,0,1
LA,0,0.559,0.162,0.01308,0.1,"SCALISE, Steve",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20759,0,1
CA,0,-0.381,-0.41,0.03864,0.1,"SPEIER, Karen Lorraine Jacqueline (Jackie)",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20762,0,0
MD,0,-0.562,-0.294,0.019133333333333332,0.1,"EDWARDS, Donna F.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20763,0,0
AZ,0,-0.169,-0.01,0.02108,0.05,"KIRKPATRICK, Ann",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20902,0,0
CA,0,0.67,-0.366,0.025026666666666666,0.075,"McCLINTOCK, Tom",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20903,0,1
CO,0,-0.278,-0.692,0.029986666666666665,0.075,"POLIS, Jared",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20904,0,0
CO,0,0.492,-0.213,0.02188,0.075,"COFFMAN, Mike",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20906,0,1
CT,0,-0.241,-0.21,0.03321333333333333,0.075,"HIMES, James A.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20907,0,0
FL,0,-0.363,-0.457,0.013986666666666666,0.05,"GRAYSON, Alan",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20908,0,0
FL,0,0.533,-0.353,0.0388,0.075,"POSEY, Bill",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20909,0,1
FL,0,0.458,0.013,0.016853333333333335,0.075,"ROONEY, Thomas J.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20910,0,1
IL,0,0.311,0.185,0.014533333333333334,0.075,"SCHOCK, Aaron",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20914,0,1
KS,0,0.523,0.004,0.019813333333333332,0.075,"JENKINS, Lynn",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20915,0,1
KY,0,0.427,0.273,0.0234,0.075,"GUTHRIE, Brett",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20916,0,1
LA,0,0.59,0.022,0.012346666666666667,0.075,"FLEMING, John",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20918,0,1
ME,0,-0.422,-0.365,0.06182666666666667,0.075,"PINGREE, Chellie",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20920,0,0
MN,0,0.402,-0.191,0.014506666666666666,0.075,"PAULSEN, Erik",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20924,0,1
MS,0,0.384,0.48,0.014866666666666667,0.075,"HARPER, Gregg",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20925,0,1
MO,0,0.45,0.247,0.025386666666666665,0.075,"LUETKEMEYER, Blaine",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20926,0,1
NV,0,-0.298,-0.163,0.05649333333333333,0.05,"TITUS, Alice (Dina)",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20927,0,0
NJ,0,0.329,-0.237,0.018626666666666666,0.075,"LANCE, Leonard",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20929,0,1
NM,0,-0.379,0.03,0.041253333333333336,0.075,"LUJÁN, Ben Ray",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20932,0,0
OH,0,-0.581,0.14,0.02924,0.1,"FUDGE, Marcia L.",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20941,0,0
OR,0,-0.182,0.054,0.019013333333333333,0.075,"SCHRADER, Kurt",0.0,0.0,0.007476635514018692,0.2130841121495327,HR22,Hire More Heroes Act of 2015,Passed,1,6,20944,0,0
